Content,ID,Timestamp,Length,LengthPalabras,Autor
@mileycyrus did u feel it- was it not really scary? is 5.0 bad? lol never felt an earthquake b4! lol. just lots of storms! ,1836020685,2009-05-18 07:13:02,123,24,mcevoy1rachael
@mileycyrus cauze I live in Greece..It's only 4 USA &amp; Germanyy  i cry right now 4 this ! +306979899042,1836335495,2009-05-18 07:48:49,106,19,mariamileycyrus
@mileycyrus  No i didnt lol as im in England :L weve just got rain  floods of rain. AGAIN ,1836568344,2009-05-18 08:13:36,90,18,SherylIbbotson
@mileycyrus Hey Miley i sent two letters but dont think they arrived you  im on Mileyworld under NAWY2J  are you on it now ?,1881369747,2009-05-22 04:27:46,124,24,NAWY2J
@mileycyrus miley what happend?  you're so pretty. come on tour please &lt;3,1932806221,2009-05-26 22:15:47,76,12,nicholeeexo
@mileycyrus what happend miley? ,1932807230,2009-05-26 22:15:56,32,4,dlefavi
"@mileycyrus Sorry Miley, I am sure it can make you miserable at times ",1932810000,2009-05-26 22:16:20,70,13,yvetteava
"@mileycyrus can't imagine what it must be like having them follow you everywhere  Just remember how much your fans heart you Miles, xx",1932812597,2009-05-26 22:16:41,134,23,MissShivi
@mileycyrus totally do not blame you on that ,1932820403,2009-05-26 22:17:47,45,8,itsallaboutme13
@mileycyrus Oh honey   They should just let u live your life &amp; only take snaps of u when at public events! What did they do this time? x,1932828594,2009-05-26 22:19:00,140,28,PrincessAngel76
@mileycyrus you gonna die just like princess Diana ,1932840671,2009-05-26 22:20:40,51,8,cjosue
@mileycyrus Miley does not add Pretty Love   #mileybrazil,1932856755,2009-05-26 22:22:57,57,8,CatiaDestine
@mileycyrus I don't know how you guys deal with them. they bug me just by hearing about it. ,1932857287,2009-05-26 22:23:02,92,18,guadalahonky
@mileycyrus I'm sorry that they don't leave you alone... ,1932882849,2009-05-26 22:26:47,57,9,laurencastillo
@mileycyrus You and Kate Gosselin both! Sorry! ,1932894075,2009-05-26 22:28:26,47,7,JameeHeartsJoe
@mileycyrus aww  i hate paparatzzi they annoy me just seeing them! lol even tho they dont follow me! but i wouldnt like it if they did ,1932897213,2009-05-26 22:28:54,135,26,RealChristine
@mileycyrus I can't imagine never having a private moment  I'm sorry you have to deal w that.,1932933996,2009-05-26 22:34:15,93,17,imjustnettie
@mileycyrus awww i feel bad you dont have any freedomm  i mean having people constantly watching youu ,1932936361,2009-05-26 22:34:37,102,17,emily12321
@mileycyrus is that what they call it? haha...'cause pretty sure I've been dealing with that same issue the past few weeks ,1932954914,2009-05-26 22:37:25,123,21,dawnwestin
@mileycyrus aww poor miley...you have insomnia ,1932957926,2009-05-26 22:37:53,47,6,mrsjjohnson09
@mileycyrus miley I love u but why did perez say u call the paprazzi yourself? you should address this so ppl don't think you are a liar ,1932960652,2009-05-26 22:38:18,137,27,Mileyfan_xoxo
@mileycyrus yea i have the same problem ,1932968022,2009-05-26 22:39:25,40,7,drew_1791
"@mileycyrus i do that too, itsucks because i have to get up at 8 for school everyday ",1932989832,2009-05-26 22:42:40,85,17,lalalinds
@mileycyrus i have tracecyrus disorder too ,1932993736,2009-05-26 22:43:17,43,6,kevincastro
@mileycyrus i have tracecyrus disorder too ,1933005804,2009-05-26 22:45:08,43,6,kevincastro
goodnight world. i love you @mileycyrus and @taylorswift13. miley... are you EVER going to go on tour in the US?  i miss you,1933006780,2009-05-26 22:45:16,124,23,Angelacolemann
@mileycyrus hey why did you unfollow me?   You are now the only celeb I was following who unfollows me ,1933049951,2009-05-26 22:52:03,103,19,BradmanTV
@mileycyrus omg love that movie is soo funny!! aww wanna see it now! ,1933065148,2009-05-26 22:54:25,69,13,ylilove
@mileycyrus it really never ended up being that special ,1956207561,2009-05-28 21:23:57,56,9,elisabethhough
@mileycyrus http://twitpic.com/64x8j - But I thought I liked the cookie... ,1956781810,2009-05-28 22:40:33,75,10,matthewmilad
@mileycyrus THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up ,1956991704,2009-05-28 23:13:08,88,16,Tweetyangie
@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol,1957475541,2009-05-29 00:37:06,81,14,stephyday
@mileycyrus http://twitpic.com/336u5 - i love her too !!! she shouldve won  ,1960600394,2009-05-29 08:12:57,76,11,iam_mexoxo
@mileycyrus yeah me too  but there isnï¿½t any prom here in germany although school is almost everywhere the same! ?,1961121339,2009-05-29 09:01:04,116,20,smileycherry
"@mileycyrus I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS",1961281798,2009-05-29 09:15:38,96,20,Deemao
@mileycyrus MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ? ,1962301462,2009-05-29 10:50:09,58,12,alexandra_jonas
@mileycyrus http://twitpic.com/5ut6j - Poor Thing ,1962387165,2009-05-29 10:58:07,50,5,Moon_strucker
@mileycyrus i dont think you can vote anymore! i tried ,1962685057,2009-05-29 11:27:47,55,10,Sashaaa14
@mileycyrus voting is over. since like four days ago i think  i told all my friends 2 vote for you a million times. you will win! love you,1962743869,2009-05-29 11:34:46,138,28,andreadiaz
"@mileycyrus aww if I could, I would...  GBY ;)",1962744991,2009-05-29 11:34:54,46,9,littlelylygirl
@MILEYCYRUS  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,1962769017,2009-05-29 11:37:45,61,12,TeamOsment
@mileycyrus I VOTED!!! do u have a personal myspace? i keep talking to fakes   i &lt;3 you. u helped me thru the hrdest time of my life! (: x,1962779181,2009-05-29 11:38:57,141,29,laughlivelove93
@mileycyrus tell me where to vote and I will do so!!!! cause I'm from Germany I don't now where to do it..  btw: I love you and your music,1962807637,2009-05-29 11:42:18,138,29,svenja_s
@mileycyrus i voted and i couldnt ,1962851992,2009-05-29 11:47:42,34,6,begobalbontin
@Mileycyrus I tried 2 vote 4 u the other day but I couldn't figure out how 2 do it  help? Lol,1962866132,2009-05-29 11:49:23,93,21,ShiningMyLight
"@mileycyrus Miley, I tried voting for you, and it wont let me vote for some reason  Ill try back a little later! &lt;3",1962876861,2009-05-29 11:50:39,118,23,CourtneyWebb
@mileycyrus I would vote for you Miley but I live in Ireland  You'll be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx,1962912560,2009-05-29 11:54:49,123,23,sorcha_d
@mileycyrus AHHHH!!!! Voting is closed for your categories!!!  I would have voted for you in them though!  I tried.  ,1962962394,2009-05-29 11:59:36,117,19,H2oShy
@mileycyrus&quot;i wanna go to prom one day   &quot;i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy,1963022176,2009-05-29 12:05:05,147,26,DisneyFan10101
@mileycyrus voting has closed ,1963113835,2009-05-29 12:13:27,30,4,missbeccax3
@mileycyrus WHAT THAT'S NOT FAIR I CAN'T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X'S,1963147265,2009-05-29 12:16:32,128,25,JB59_725
@mileycyrus they all stopped doing drugs! ,1963153806,2009-05-29 12:17:09,42,6,geremiCAMPESINO
@mileycyrus I can't vote for you    they have stopped the voting,1963199699,2009-05-29 12:21:29,64,11,walporr
@mileycyrus  they closed the voting...all u can vote for now is best movie  Hope you win it! My 4 y/o Daughter lovesss 2 sing &quot;The Climb&quot;,1963282166,2009-05-29 12:29:17,147,26,RandyAmberTK
@mileycyrus I can't vote for you  they have stopped the voting,1963294233,2009-05-29 12:30:23,62,11,walporr
"@mileycyrus I'M A JUMP OFF A BRIDGE... NOT REALLY, BUT I WANT TO VOTE  TELL THEM TO FIX IT, JUST 2 MORE DAYS YOU NEED TO WIN",1963315851,2009-05-29 12:32:19,124,27,JB59_725
"@mileycyrus I'd love to, but i'm all the way in India. ",1963370689,2009-05-29 12:37:17,55,11,VedikaBerry
@mileycyrus EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOESN'T WORK AT ME I'M #FRUSTRADED :@ ,1963387182,2009-05-29 12:38:48,126,22,heyycassy
@mileycyrus sorryyy milerz that i can't vote i would love to vote but it doesn't works i'm sad  and very frustraded  :@ :@ --__--,1963408013,2009-05-29 12:40:42,129,24,heyycassy
@mileycyrus http://twitpic.com/5ut6j - aww  he must be an amazing brother!,1963458810,2009-05-29 12:45:15,74,10,stephanieH25
everyone vote for @mileycyrus for the mtv movie awards coz my comp is mashed up and wont let me vote!  i will somehow!!!!!!,1963479659,2009-05-29 12:47:09,123,23,Laura_Crane
@mileycyrus http://twitpic.com/5kahh - omg i read Night in english class! so sad ,1963593617,2009-05-29 12:57:39,81,12,ktinaJB22
@mileycyrus my computer is being stupid and wont let me vote  . if i could i would vote for u.,1963860346,2009-05-29 13:21:36,94,20,Shopaholic410
@mileycyrus it wouldnt let me vote yesterday  but i made up for it today. i really hope u win cause everyone knows u deserve it =D,1964085324,2009-05-29 13:42:07,130,26,sapna__x
@mileycyrus I miss you...  come over and say bye before I leave!!,1964289934,2009-05-29 14:00:26,65,12,ddlovato
@mileycyrus why you never answer me... ,1964330414,2009-05-29 14:04:04,39,6,lovestars96xx
@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo,1964372398,2009-05-29 14:07:56,137,32,michaelasjolund
@mileycyrus i thought i was your best friend ,1964538187,2009-05-29 14:23:46,45,8,Steneskog
@mileycyrus i wish i could meet you once  do u think this will happen someday? :'(,1964641821,2009-05-29 14:33:52,82,16,MileyLoverx3
@mileycyrus i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I&lt;3U,1964648990,2009-05-29 14:34:34,141,29,jasmink9
"@mileycyrus Miley!!! I Heard You Have Never Been To A Prom  I Would Have Invited You To Mine If I Knew, We Could Arrange Another One? x",1964751286,2009-05-29 14:44:44,135,27,ryanamstad
My besties. If only @ddlovato was there.  on Twitpic http://bit.ly/bRg6W (via @MileyCyrus),1965087224,2009-05-29 15:18:36,90,12,TM_Image
"@mileycyrus http://twitpic.com/67hac - I dont like justin  but he means somthing to miley,so i respect that !!! Love you miley!!",1965291751,2009-05-29 15:39:45,128,20,TeamOsment
@mileycyrus i bet you miss trace loads ,1965554037,2009-05-29 16:07:28,39,7,siobhanrox
"@MileyCyrus: Oh. The voting is over!  But don't worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!",1965839680,2009-05-29 16:38:20,138,18,Mileyfansaywhat
@mileycyrus hehe his name was Jack Dawson &amp; he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I&lt;3Him!,1965986936,2009-05-29 16:54:48,145,25,LainyFulton
@mileycyrus my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better ,1966178772,2009-05-29 17:16:23,106,20,xOxEmily453xOx
@mileycyrus  it wont let me vote even tho im signed in ,1966199893,2009-05-29 17:18:52,55,11,tahxx
@mileycyrus Workin ur crazy sched. has to be tiring..its gotta  be hard being famous  but jus kno u have Bazillionz of fans supprtin u ,1966297634,2009-05-29 17:30:24,135,24,Spazzie_Jazzie
"@mileycyrus aww homesick  i feel you! im homesick for my 2nd home, campp",1966409260,2009-05-29 17:42:51,72,13,curlycarlya
@mileycyrus cool and aww ,1966412203,2009-05-29 17:43:11,25,4,emjonas_lover
this is what i think about the world @mileycyrus at hannah montana set.... im missing tennessee ALOT today ,1966418605,2009-05-29 17:43:56,107,18,mc__ramos
@mileycyrus poor you  come see me in nhantz bby,1966448103,2009-05-29 17:47:07,47,9,graceyydoll
@mileycyrus sorry I meant ,1966455676,2009-05-29 17:47:57,26,4,joejonasgrl88
@mileycyrus It would mean everything to me if u replied ive been trying everyday  and still not giving up just saying Hi !!!,1966478264,2009-05-29 17:50:28,124,23,TeamCyrus
"@mileycyrus Mileeeeeeeey! I love you so much, and I just wanted you to tweet me back ",1966501468,2009-05-29 17:53:03,85,16,raagarcia
@mileycyrus poor milez!  what season is it in hannah montana now?,1966523337,2009-05-29 17:55:28,65,11,faithalicious
@mileycyrus I know how you feel I was away from by home town for only a month and I missed it so much ,1966530222,2009-05-29 17:56:13,102,23,AuroraRousay
@mileycyrus hey miley! you come to brazil? you're many fans here! please you can answer me?  love your song! x,1966539918,2009-05-29 17:57:17,110,20,marianaguidil
@mileycyrus I lived in Tennessee when I was little too-though most people don't know that about me-and I miss it all the time too. ,1966541496,2009-05-29 17:57:28,131,24,diannacarney
@mileycyrus aww!  but LA is great!  hope u have fun @ hannahs set! xoxo,1966577037,2009-05-29 18:01:18,71,14,MarianaOxx
"@mileycyrus Im not in my town now  so i can feel a little bit how does it feel, but i think your feeling it everyday must be so sad",1966604220,2009-05-29 18:04:09,131,29,GomezAngeliica
@mileycyrus Miley @MileyIsASlag she is being mean and she's not being nice at all  ,1966607738,2009-05-29 18:04:31,83,14,MileyIsAmazing1
@mileycyrus can u tell me what i sould do if your boyfriend break with you?  i love you anyways...,1966630386,2009-05-29 18:06:53,98,19,shhlaaliew
@mileycyrus IT WOULD MEAN ALOT TO ME IF U REPLIED ,1966640231,2009-05-29 18:07:55,50,10,TeamCyrus
@mileycyrus http://bit.ly/oiixj wow people are so mean! But I posted that for you! And come to Tennessee even though it's RAINY ,1966672592,2009-05-29 18:11:20,128,21,carolinelutz
@mileycyrus can u give a shout out for my twitter account cuz i have barley any followers....  thanks so much! iloveuu! &lt;3,1966740591,2009-05-29 18:18:49,125,22,mileynumba1fan
i miss @mileycyrus' excessive tweeting. tweet more pwease ,1967103138,2009-05-29 18:58:52,58,8,karinacej
@mileycyrus You can't go to prom??? ,1967132806,2009-05-29 19:01:57,36,6,Cfins
@mileycyrus http://twitpic.com/67hac - I wish justin wasnt there but whatev. I'd rather Demi be there.But of course it's ur life...... ,1967302126,2009-05-29 19:19:56,135,20,xMileyxNickx
@mileycyrus i tried to vote for you but it wouldnt let me ,1967833637,2009-05-29 20:17:33,58,12,ox_Emma
@mileycyrus why .... ,1968862922,2009-05-29 22:24:14,21,3,piaraffo
@mileycyrus aw buttercup i'm sorry  listen to some happy music that always makes me feel better. Or watch The Little Mermaid,1968864952,2009-05-29 22:24:32,124,21,Lilayy
@mileycyrus awhh  why?,1968865213,2009-05-29 22:24:34,22,3,heylo0kitserica
@mileycyrus you and me both  cheer up. I love you!,1968865748,2009-05-29 22:24:38,50,10,Jessica_567
Why u feelin a little  @mileycyrus ?,1968867319,2009-05-29 22:24:53,36,7,twbhedless
@mileycyrus I just stabbed my thumb  trying to fix my dumb ipod that just stopped working.,1968867711,2009-05-29 22:24:57,90,16,leilalavonne
@mileycyrus why are you sad? ,1968868612,2009-05-29 22:25:04,29,5,narinhahoffmann
@mileycyrus dont feel  be happy!  There's nothing prettier than a smile!,1968869775,2009-05-29 22:25:14,72,11,Tpearson44
@mileycyrus: me too.  ,1968871044,2009-05-29 22:25:26,22,3,LettyA
@mileycyrus   Well I'm feeling  too! My brother had a stroke(age 59) at work Wed. nite and today wasn't doing too good. Say a prayer,1968872505,2009-05-29 22:25:39,132,24,ladydi245
@mileycyrus why are you feeling ,1968872750,2009-05-29 22:25:41,32,5,SabVill
"@mileycyrus humm I feel the same  come on girl we have to be happy, i support you (:",1968873506,2009-05-29 22:25:48,84,18,taaliaemzz
@mileycyrus I feel sad too. 'coz I haven't had a reply from YOU or @ddlovato  ,1968874957,2009-05-29 22:26:01,78,15,anambanana
@mileycyrus Why are you ,1968880875,2009-05-29 22:26:54,24,4,mzahron
@mileycyrus oh.. why baby ? ,1968881059,2009-05-29 22:26:56,28,5,caiscollins
"@mileycyrus  reverse it and feel a little  To young, To cute, To talented to be ",1968881483,2009-05-29 22:27:00,80,15,prissy121
@mileycyrus why? I'm worry for you girl... ,1968882182,2009-05-29 22:27:06,43,7,HeyItsMontse
@mileycyrus try not to be ,1968882428,2009-05-29 22:27:08,26,5,karriereKay
"@mileycyrus whatever it is that is making you sad, i'm sure if u get some sleep u will feel better in the morning. don't be  smiley miley.",1968882841,2009-05-29 22:27:12,138,27,melzyt
@mileycyrus I was a little  yesterday too,1968883428,2009-05-29 22:27:17,41,7,Lil_Miss_Clumsy
@mileycyrus You're an enormously successful entertainer/singer/movie and TV star.   is not allowed.,1968885001,2009-05-29 22:27:32,99,12,thejeffbrown
feeling a little  (via @mileycyrus)me too :/,1968886532,2009-05-29 22:27:47,44,7,whereisntjenn
"@mileycyrus humm, well guess yes  .. oh swettie",1968887414,2009-05-29 22:27:55,47,8,caiscollins
@mileycyrus whenever i feel  I think of what and who I have in my life and am grateful for it &amp; them,1968887848,2009-05-29 22:27:59,104,22,gwenkocot
