Content,ID,Timestamp,Length,LengthPalabras,Autor
"@ddlovato i tought u were shootin 4 your new cd, ",1966908918,2009-05-29 18:37:15,49,10,LovinJonas
My besties. If only @ddlovato was there.  on Twitpic http://u.nu/3f98,1967121318,2009-05-29 19:00:42,69,10,everyhour
@ddlovato Btw I thought you were filming Here We Go Again ,1967170860,2009-05-29 19:06:00,58,11,parlemoidetavie
@ddlovato im getting tired of this. you never freakin reply to me. and its rele getting me mad. ,1967210169,2009-05-29 19:10:04,96,18,britx3sugarlik
695th update. @ddlovato PLEASE SAY HI TO ME. ,1967259704,2009-05-29 19:15:19,45,8,anambanana
#TWRF My besties. If only @ddlovato was there.  on Twitpic: http://ping.fm/NZfUT - My besties. If only.. http://ping.fm/OiLdZ,1967360378,2009-05-29 19:26:19,125,17,Twit_WorLd
"@ddlovato i need speak Seriously  with you, sometimes you really hurt me ): your always reply  to some people, but never to me.. &gt; :: ",1967695939,2009-05-29 20:03:03,137,25,DemiSel4ee
"@ddlovato i wish my dreams were coming true at this moment.. but, there now ",1968728995,2009-05-29 22:04:41,76,14,Mclovin094
@ddlovato i'm so happy 4 u &amp; sel!! i can't wait 4 both of ur albums they r gonna be beyond amazing!!  if only my dreams would come true ,1968821692,2009-05-29 22:18:01,140,29,amylovatojonas
@ddlovato madison is the cutest thing alivee. she doesnt need to be frustrated over paps  im sorry ur sister has to go through that&lt;3,1968830302,2009-05-29 22:19:20,136,24,briana10192
@ddlovato i want your sis to let me follow her but she won't im sad  you guys are amazing!!!!,1968833957,2009-05-29 22:19:54,93,19,PEACE_LUV_JONAS
@ddlovato demiiii! i cant wait to see you in london june 15... i still havent met you...  how are you?,1968837321,2009-05-29 22:20:22,102,20,Samm_xo
@ddlovato Aww I saw the pap pictures of her.  Sucks that they're starting to follow at her at such a young age already.,1968838101,2009-05-29 22:20:29,119,23,parlemoidetavie
"@ddlovato aww that's sad.  poor girl ha but you're right, paparazzi suck to the MAX. they even annoy me majority of the time.",1968843270,2009-05-29 22:21:15,125,23,xxlogannn
@ddlovato yuck... i hate paps! there so slimy  ...,1968843320,2009-05-29 22:21:15,50,9,Samm_xo
@ddlovato aw maddiee  i dont know why the paparazzi are so annoying! I cant understand because im not a rockstar like you! Loveyaa!,1968848545,2009-05-29 22:22:02,131,23,Fatimaa14
@ddlovato - you guys have a lot of patience. I'd probably smack somebody if they stalked me every where I went ,1968855516,2009-05-29 22:23:05,111,21,StfuMeegan
@ddlovato nvm ur sister just twittered that ur headed to the Bahamas! i cant believe u didnt invite me ,1968857392,2009-05-29 22:23:21,103,19,iLoveDemiSelena
@ddlovato how annooying ,1968866975,2009-05-29 22:24:50,24,3,xo_Mikaela_xo
@mileycyrus I feel sad too. 'coz I haven't had a reply from YOU or @ddlovato  ,1968874957,2009-05-29 22:26:01,78,15,anambanana
@ddlovato  that's awful! poor madison!,1968880190,2009-05-29 22:26:49,38,5,shatteredxo
@ddlovato HAHAHA i just moved to the neighborhood! they were crazy today. i feel bad for ya'll ,1968880575,2009-05-29 22:26:52,95,17,Cristina_91
@ddlovato it must suck i feel bad for yall ,1968882268,2009-05-29 22:27:07,43,9,underrox
"@ddlovato  awhh, madison  tell her i says: i hate the paps too &gt;:[ she doesnt need that, and nor do you.",1968896915,2009-05-29 22:29:24,107,21,pshbrittx3
@ddlovato i wish I was there with u!  just long enuf to meet u and then faint,1968902448,2009-05-29 22:30:14,77,17,iLoveDemiSelena
"@ddlovato Some day can you write back me, please? I know that you're a superstar but I want that you talk me  haha",1968908736,2009-05-29 22:31:11,114,23,CarolinadeJonas
@ddlovato hahaha. ur sisters sound awesome. Yall enjoy your vaca together. wish I was there to meet yall  I would prob do a happy dance.,1968925361,2009-05-29 22:33:41,136,25,blak4ever
@ddlovato awww madison   i feel like they shouldnt bug kids...until they're old enuf to cash their paychecks they should b offlimits,1968936037,2009-05-29 22:35:21,132,21,purplepleather
"@ddlovato please demi, respond to me   I'm your fan! hahaa.. u ar so awesome !!",1968944482,2009-05-29 22:36:40,79,15,adonoso
"@ddlovato Demiiiii, how come you never message me  It hurts my feelings you know",1968976542,2009-05-29 22:41:49,80,14,nathanCstern
@ddlovato aww I remember finding roly poly's when I lived in Texas. I don't see them in new york though ,1969090041,2009-05-29 23:00:21,104,20,marennn
"@ddlovato hi demi im a big fan and i'm from egypt can i contact you privatly plz reply, thank you. p.s i really need to contact you ",1969587197,2009-05-30 00:31:39,132,27,NourHannah
@ddlovato this is my last tweet for you.i'm not going to waste time tweeting for someone who don't appreciate any of it. you're mean ,1969811434,2009-05-30 01:18:59,133,24,triishia
@ddlovato this is my last tweet for you.i'm not going to waste time tweeting for someone who don't appreciate any of it. you're mean ,1969826387,2009-05-30 01:22:23,133,24,triishia
@ddlovato: hey demi ! please reply 2 me. i really want it badly  please !!! i really love u ! ur so pretty !!!,1970077697,2009-05-30 02:21:39,110,24,patlovesmusic
"@ddlovato Hey Demi, i wa just wondering if you have a profile page on Bebo &amp; Facebook because there are ALOT of people faking you  x Steph",1970720441,2009-05-30 04:58:31,142,27,StephEdwards93
@ddlovato omgosh is it like 8 in the morning where you are. no wait im getting confused with time differences ,1970883445,2009-05-30 05:32:25,110,20,boredomisbad
@ddlovato pleeaseee reply? i tried all day yesterday  please please please? It would seriously mean SO much! love you and ROCK ON! Im Sana,1970884443,2009-05-30 05:32:37,138,24,OhSweetNibblets
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;3 please reply ",1970884478,2009-05-30 05:32:37,115,17,mariaeduardab
@ddlovato aww have fun! i wish i was on vacation  can't wait for the album!!,1970887812,2009-05-30 05:33:17,76,15,Jezzy14
@ddlovato pleeaseee reply? i tried all day yesterday  please please please? It would seriously mean SO much! love you and ROCK ON! Im Sana,1970890517,2009-05-30 05:33:51,138,24,OhSweetNibblets
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1970890639,2009-05-30 05:33:52,116,17,mariaeduardab
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;3 please reply ",1970894167,2009-05-30 05:34:34,115,17,mariaeduardab
@ddlovato hey if u've gotten over that fear of bikini pics..... Just saying...I'm sorry ur just really hott!! ,1970896453,2009-05-30 05:35:01,110,18,iLoveDemiSelena
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1970910406,2009-05-30 05:37:48,116,17,mariaeduardab
@ddlovato hope u enjoy your vacation! Hopefully the Papz won't follow you.. But I doubt they won't ,1970910543,2009-05-30 05:37:50,99,17,FrannyM101
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it! you're amazing &lt;33 please reply ",1970916087,2009-05-30 05:38:59,115,17,mariaeduardab
"@ddlovato i feel left out, my nose is stuffy too  lol jk jk its just stupid hayfever and for once the weather is pretty good in england ",1970919648,2009-05-30 05:39:41,136,27,sapna__x
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1970922237,2009-05-30 05:40:10,116,17,mariaeduardab
@ddlovato woah Yay you!  have fun! i have to wait till June to have vacation and till August to  leave Belgium ,1970926903,2009-05-30 05:41:05,111,21,Kimmy_Cheyenne
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1970930588,2009-05-30 05:41:49,116,17,mariaeduardab
@ddlovato hey thanks for not replying to me...  i thought different of you!,1970946475,2009-05-30 05:45:01,75,13,NourHannah
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it! you're amazing &lt;33 please reply ",1970950618,2009-05-30 05:45:46,115,17,mariaeduardab
"@ddlovato Is incredible,ur HUGE dreams have come true &amp; mine.(meeting u &amp; miley) havnt even begun!  maybe 1 day they'll come true like urs",1971015105,2009-05-30 05:58:01,146,24,MileyRayFan94
"@ddlovato no stuffy nose for me,so I'm not your best friend ",1971076286,2009-05-30 06:08:38,60,11,Pengouinsqueen
@ddlovato  i loveeee vacation!! in brazil its only in july ,1971083975,2009-05-30 06:10:01,59,10,feeejb
@ddlovato eww my nose is so stuffed that ecerythome my head is like upsidedown it feels like it's gonna explode ,1971144020,2009-05-30 06:20:16,112,20,xkacieee
@ddlovato eww my nose is so stuffed that everytime my head is like upside down it feels like it's gonna explode ,1971150681,2009-05-30 06:21:24,112,21,xkacieee
"@ddlovato awww, what fight?  im sooo soorryy !",1971337025,2009-05-30 06:51:39,46,8,Eminax3
@ddlovato hey demi =D I answered by the official Twitter so once demi please love you too girl  !!!!,1971369647,2009-05-30 06:56:42,100,19,netoh
@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia ,1971381864,2009-05-30 06:58:36,89,18,gemeg
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1971395250,2009-05-30 07:00:30,116,17,mariaeduardab
@ddlovato sonny with a chance is so cool.. i hope you can reply ,1971402570,2009-05-30 07:01:35,64,13,jeraldcyrus
@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia ,1971412719,2009-05-30 07:03:04,89,18,gemeg
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it! you're amazing &lt;33 please reply ",1971423004,2009-05-30 07:04:31,115,17,mariaeduardab
@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia ,1971432145,2009-05-30 07:05:50,89,18,gemeg
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1971449524,2009-05-30 07:08:21,116,17,mariaeduardab
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it! you're amazing &lt;33 please reply ",1971450654,2009-05-30 07:08:30,115,17,mariaeduardab
"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;33 please reply ",1971451775,2009-05-30 07:08:40,116,17,mariaeduardab
@ddlovato talkin' about family. makes me feel... ,1971466408,2009-05-30 07:10:43,49,7,arniearns16
@ddlovato I hope im there at your plane.. lol i mean come on. life's unfair. i'm in asia ,1971495584,2009-05-30 07:14:43,89,18,gemeg
@ddlovato I'm so sad!!!!! I whish if @ddlovato reply anything to me  Even if she say hi :|,1971545683,2009-05-30 07:21:07,90,18,djdanger94
@ddlovato You're so lucky to be famous and talented! It seems to be the only way that Tom Fletcher will notice anyone ,1971595728,2009-05-30 07:27:45,118,22,saramcfly12
@ddlovato  mine is not coming true,1971818899,2009-05-30 07:58:08,34,6,afinahardiana
@ddlovato I wish most of our dreams did come true ,1972003323,2009-05-30 08:21:25,50,10,SavannahAkaNan
i would greatly like to meet @ddlovato. but my parents dont let me do anything. not even if i pay for it. LAME ,1972131609,2009-05-30 08:37:27,111,23,courtneydee
boo! @selenagomez and @ddlovato are going to be in toronto the day that i graduate. so there isn't even a slight chance of seeing them ,1972443985,2009-05-30 09:14:11,135,25,MichelleBreard
@ddlovato awww poor demi. But thats just part of being a celebrity..be greatful you get that life and are friends with the jonas brothers ,1972611180,2009-05-30 09:33:05,138,24,danielleeejonas
"@ddlovato Hey DemDems! Are you friends with Trace Cyrus? I have never heard his music, though.... ",1973478127,2009-05-30 11:13:35,98,16,lms1997
@ddlovato awww!!! Glad to hear you and your family get a vacation!! Enjoy it! I don't know when the last time I took a vaca w/my family. ,1973627917,2009-05-30 11:31:20,137,27,blak4ever
http://twitpic.com/69zm9 - My besties. If only @ddlovato was there. ,1974056306,2009-05-30 12:21:12,68,9,mileycyruspvt
i really wanna meet @ddlovato @mileycyrus @jonasbrothers and @taylorswift13 ,1975133613,2009-05-30 14:31:02,76,9,elenaaaaaaa
@ddlovato Do you read your fan's responses to your tweets? Or is it a waste of time...? ,1975309021,2009-05-30 14:53:16,88,17,Smelius
@ddlovato thats good for you some people don't get to spend time with there family ,1975352001,2009-05-30 14:58:46,83,15,cody456
ugh @ddlovato just left to go on vacation and already I wish she was back ,1976237884,2009-05-30 16:53:22,74,15,iLoveDemiSelena
Nooo! wizards is over  now is up Sonny with a chance @ddlovato is so hillarious!Disney people are so talented I realized that 2 secs ago!,1976385359,2009-05-30 17:12:44,137,25,MariiHernandezz
"@ddlovato , oh demi , i love you so much , i need you girl ",1977314513,2009-05-30 20:40:20,59,15,GiselaAmarante
@ddlovato: wow i wish i could actually go to one f ur concerts except idk how to find ur showtimes.  ,1977920975,2009-05-30 22:00:41,101,20,ilyrobertpatt
@ddlovato I heard is was a great film but I did a deep study on the making of the movie that I may just see it in a  technical way... ,1977922144,2009-05-30 22:00:50,134,30,ucinema
@ddlovato i watched bride wars just because i really like anne hathaway ,1977925120,2009-05-30 22:01:15,72,12,shiplikeyou
@ddlovato i cry every time i watch that movie! ,1977932744,2009-05-30 22:02:16,47,9,cody_landman
@ddlovato you seem to cry a lot. ,1977933279,2009-05-30 22:02:20,33,7,destinymathurin
"@ddlovato oww that movie makes me cry, beatiful history but sad ",1977948438,2009-05-30 22:04:26,64,11,shuriwhite
@ddlovato: when i dont have a guitar i use a dulcimer except they dont work the same! ,1977949130,2009-05-30 22:04:32,86,17,ilyrobertpatt
@ddlovato I KNOW THAT FEELING. I left mine at my moms house this weekend! ,1977955175,2009-05-30 22:05:20,74,14,haleighbloo
@ddlovato I need a guitar right now 2 ,1977955331,2009-05-30 22:05:22,38,8,gabyfazolin
@ddlovato Do you read our responses to your tweets? Or is it a waste of time? ,1977956547,2009-05-30 22:05:31,78,16,Smelius
@ddlovato ugh i wish you were coming to canada or i wish i was going to one of your concerts in the us ,1977958775,2009-05-30 22:05:51,103,23,Jessica1567
"@ddlovato hi demi, you've seen Changeling? I like it too, I was hoping she found her son though ",1977964296,2009-05-30 22:06:36,96,18,apremahirsty
@ddlovato susan boyle lost !!  that's not fair...,1977984567,2009-05-30 22:09:31,49,8,Thiago_matos
@ddlovato Hey Demi..a question you do when you're depressed?I'm depressed and do not do that  Saludos desde Venezuela,1978026222,2009-05-30 22:15:30,117,18,CadiitoJonas
@ddlovato you can have one of mine... 3000 miles away tho  hehe,1978054195,2009-05-30 22:19:35,63,12,MatthewDiel
@ddlovato P.S. Why was Bride Wars embarrassing? I love that movie! And I love Kate Hudson! ,1978113717,2009-05-30 22:28:40,91,16,parlemoidetavie
@ddlovato aww! im so happy cuz you are happy 8D i have to go  goodnight girll!! you are AMAZING! have a nice night! loveya?,1978137233,2009-05-30 22:32:09,123,24,AaL17
@ddlovato DEMI DEMI PLZ COME TO CHILE AGAIN  WE LOVE YOU HERE!,1978147653,2009-05-30 22:33:39,62,12,OhCots
@ddlovato Dude.. I need some good advice. Help!? I miss my best friend too  and &quot;Bride Wars&quot; seriously made me cry my eyes out! Lol,1978152061,2009-05-30 22:34:19,141,25,ErynSkye
"@ddlovato Didn't I warn you?   Is it not a good movie, though?",1978165392,2009-05-30 22:36:19,62,12,TylrJoseph
@ddlovato aawwwwwww demi i wont reply to you again because i am a suck up apparently    x),1978168368,2009-05-30 22:36:46,90,17,nany_micucci
"@ddlovato HEY DEMI, PLEASE SAY HI! ",1978171282,2009-05-30 22:37:12,35,6,mariaeduardab
@ddlovato i hate the ending of that movie whenever I think about it I get really sad ,1978176352,2009-05-30 22:38:01,85,17,livydoo
"@ddlovato please, reply  you'll make my whole year if you just say 'hey!' haha &lt;3",1978190144,2009-05-30 22:40:11,84,15,mariaeduardab
@ddlovato i think i cried for a week straight for how sad the ending was ... ,1978210759,2009-05-30 22:43:27,77,16,VanessaDiCapua
"@ddlovato I LOVE THAT MOVIE, so sad ",1978224354,2009-05-30 22:45:36,36,7,natwebb
@ddlovato I cried...My world would be completely crushed. so sad. ,1978238100,2009-05-30 22:47:47,66,10,TiffyMay
"@ddlovato aww i hate sad movies, have you seen marley and me? my sisters and i cryed for like half an hour after that movie.. so sad  xo",1978259262,2009-05-30 22:51:09,136,28,janelleee22
@ddlovato the very end of the movie needs to change! Reminds me of Message in a bottle. ,1978260678,2009-05-30 22:51:23,88,17,1Blessed4life
