Content,ID,Timestamp,Length,LengthPalabras,Autor
@tommcfly Norway  Jade Ewen (UK) came fifth ,1828069764,2009-05-17 12:01:37,44,7,ChezzaDani
@tommcfly well if it would arrive any time soon i would do haha! damn swedish post service ,1834113644,2009-05-18 01:40:48,91,17,Skylten
@tommcfly that's not fair for you! everytime you come to brazil is cold here! ,1834135248,2009-05-18 01:45:52,78,14,fefetaktak
@tommcfly OMG!! You're gonna be off to South America for 16 days??????? I'm gonna die.  xxx,1834146275,2009-05-18 01:48:27,91,16,ivonamcfly
"@tommcfly , we cant get your DVD  cause we live in NZ where we dont get anything a little bit cool",1834153048,2009-05-18 01:50:03,98,21,Elliecopter_
@tommcfly I would've gotten it if it was in my region code. ,1834207051,2009-05-18 02:02:26,60,12,marsherlin
@tommcfly What do u do when u get a writing block.  Please help me i have one  and its depressing me i cant write a good melody  ly xx,1834519501,2009-05-18 03:14:43,134,29,SerenaMcFLY
@tommcfly hey dude... what is mcfly doing today? can we hope for a new album in 2009?  ...havenï¿½t got the chance to buy you dvd.... ,1834676985,2009-05-18 03:49:46,134,25,LeePoynt
@tommcfly omg i saw that last night too! well wasn't expecting that at the end! shouldn't have done it! now jack and kate will never meet ,1834720002,2009-05-18 03:58:48,138,26,gemstwitz
@tommcfly No America while you're in the Western hemisphere? ,1835200663,2009-05-18 05:24:34,61,9,rynnald
@tommcfly under the house??! oh dear... ,1835458749,2009-05-18 06:02:18,40,6,sakiie
@tommcfly What book are  you taken on tour with you this time Tom  xx  (please reply as im feeling poorly like you were last week ) ,1835954074,2009-05-18 07:05:09,132,26,cazp09
@tommcfly awhhh my cats gone missing since tuesday! What The hell is sucks  x,1836194782,2009-05-18 07:33:13,77,14,RoxiMcflyManiac
"@tommcfly I don't want you to go to brazil, i will miss you ",1836301213,2009-05-18 07:45:09,60,13,brookedanielle_
@tommcfly I know how you feel I was a loner yesterday because my 3 best friends have left me! ,1879931846,2009-05-21 23:34:17,94,19,Squarlotte
@tommcfly Bummer you have to wait a year  Think on the plus side. You get to see him for one lasttime before he retiries  Be amazing xxx,1879937747,2009-05-21 23:35:22,136,27,Fletcher_Ox
@tommcfly Tom! Is ok to use She Falls Asleep pt1??? Its for a REALLY good cause and I need your permission to broadcast it apparently!  xx,1879999634,2009-05-21 23:47:10,138,26,BefiBeez
"@tommcfly Annoying innit, my tickets are for march aswell now, but it's on a monday, so i can't go anymore . Really wanna see him tho ",1880248326,2009-05-22 00:35:09,134,26,rominafahem
@tommcfly im sorry for you ,1880248608,2009-05-22 00:35:11,27,5,keren4562
"@tommcfly why aren't you doing t4 on the beach this year??  This is like, your first year of not doing it!",1880642657,2009-05-22 01:58:43,106,21,tickingclocks
@tommcfly next year?? how can they move a set concert to nxt year?? Thats kinds stupid. POOR TOM   xoxox,1881068111,2009-05-22 03:29:35,104,19,McflyGal
@tommcfly you have tickets :o I've been online for 6 hours trying to get one but nothing ,1881610034,2009-05-22 05:07:11,89,17,_trici_
@tommcfly my show got changed too  not fair! but I'm going on another day too so that makes it a bit better.,1882041466,2009-05-22 06:06:41,108,22,scb89
"@tommcfly That sucks, poor you ",1882725975,2009-05-22 07:22:47,31,5,brookedanielle_
"@tommcfly morning *-* where are the photos  hahahaha, hahahaha, when you go away of Manaus?",1883177878,2009-05-22 08:08:00,91,15,pri_mcfly
@tommcfly hehe have a nice day in Amazon...we want Giovanna in Sï¿½o Paulo 28/05 ,1883202707,2009-05-22 08:10:25,81,14,pri_mcfly
@tommcfly i love u to bits so therefor u officially get my 900 tweet. most of them ive sent to u tho. but u never answer me  loveyou! Xxx,1883265105,2009-05-22 08:16:26,137,29,mcflyyerr
"@tommcfly I'm very happy that you're enjoing brazil, but feels bad that I coudn't buy my ticket to go to the rio's concert ",1883356203,2009-05-22 08:25:18,123,23,yoohfuerth
@tommcfly wooooooo it feels like nothing here its wet and rainy  ohwell atleast i hav my trusty pal deanna,1883362982,2009-05-22 08:25:58,106,19,holly_Dougiemad
"@tommcfly You do know it's just May, right? Christmas is half a year away ",1883443299,2009-05-22 08:33:35,74,14,ElieBel
"@tommcfly TOM, PLEASE REPLY ME ",1932270812,2009-05-26 21:08:38,31,5,fabiosantana
"@tommcfly aw, poor little second unappreciated toe  hah,",1956102018,2009-05-28 21:11:31,56,8,brezilla
@tommcfly OH NO!   I'm coming to nurse that little toe!,1956106102,2009-05-28 21:11:59,55,10,Kaitylynn1
"@tommcfly Tom   You say you love all your fans, but I don't think you love us in America, especially me. McFly never come here ",1956141542,2009-05-28 21:16:05,127,24,Kaitylynn1
@tommcfly awww poor Tom!! you've been sick or hurt a lot lately ,1956155635,2009-05-28 21:17:45,64,12,mcflyfanatic89
"@tommcfly Hi, You can only answer yes or no, but.. you arrived at the show in a black van? please answer me ",1956330881,2009-05-28 21:39:04,108,22,ninaexel
@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha  i know you tired but we spent lost of money here just to see you ,1956408591,2009-05-28 21:48:57,137,28,letgotoosoon
@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha i know you tired but we spent lost of money here just to see you ,1956435931,2009-05-28 21:52:27,136,28,niiicaf
@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha i know you tired but we spent lost of money here just to see you ,1956442725,2009-05-28 21:53:20,136,28,letgotoosoon
@tommcfly ,1956491916,2009-05-28 21:59:55,10,1,niiicaf
@tommcfly did you see a poster write : back from the future just for you  ? it was mee hope you see it *-* i try to trouth it but i cant ,1956540521,2009-05-28 22:06:07,137,32,lolacasale
@tommcfly Yesterday I was out of the hotel and just saw you so far. But today was incredible! Hope I'll can give to you a hug tomorrow ,1956613309,2009-05-28 22:16:07,135,27,danielleandrade
"@tommcfly Because my friend knew you,and is not fair if I can't know you too  I want to give to you my Buz Lightyear yet!",1956636043,2009-05-28 22:19:21,121,25,danielleandrade
"@tommcfly Awe, im sorry you broke your toe. IT BITES!  I love your music.",1956687009,2009-05-28 22:26:34,73,14,JasmineTafoya
"@tommcfly, @dannymcfly, @mcflyharry and @dougiemcfly i think you should come home now ",1957542198,2009-05-29 00:49:49,86,12,brookedanielle_
@claireyjonesy LMAO i want him to reply  booooo you @tommcfly REPLY TO ONE OF US lmfaoooo,1960211736,2009-05-29 07:36:11,89,16,jennypoynter
@tommcfly I'm depressed ! I want to know you and kiss you all ,1960302289,2009-05-29 07:44:58,62,13,cariine_
"@tommcfly Tom! @buonotomato and I were wondering if you'd do a tour in Asia, specifically the Philippines. Any chance you will soon? ",1960554443,2009-05-29 08:08:40,133,22,erkagarcia
"@tommcfly Tom! Do a tour in the Philippines, please?  That would be so awesome!",1960631340,2009-05-29 08:15:52,79,14,erkagarcia
@tommcfly Will we see you guys in the Philippines?  That would be the coolest thing ever! Always wanted to go to one of your concerts!,1960763784,2009-05-29 08:28:09,134,25,erkagarcia
@tommcfly Is it true that you love brazil more than australia  nitey,1960907183,2009-05-29 08:41:19,68,12,ilovedannyjones
@tommcfly We're running out of things to tweet to you.  Wish we could get your reply! Come to the Philippines?  TWEEET!,1960992673,2009-05-29 08:49:18,119,21,erkagarcia
"@tommcfly My eyes are starting to hurt. So late. But must reach 200 updates due to tweets sent to youuuu! Philippines tour, pleeease? ",1961002608,2009-05-29 08:50:13,134,23,erkagarcia
"@tommcfly Would love it if you guys toured here, really! Philippines tour? ",1961087162,2009-05-29 08:58:00,75,12,erkagarcia
@tommcfly Will we be seeing McFly in the Philippines soon? ,1961102764,2009-05-29 08:59:27,59,10,erkagarcia
"@tommcfly It's 12AM! @buonotomato, @bluejeriberry and I are still up, sending you as much tweets as we can! Philippines tour please? ",1961172825,2009-05-29 09:05:40,133,21,erkagarcia
@tommcfly I need to watch Star Trek ,1961181483,2009-05-29 09:06:26,36,7,buonotomato
"@tommcfly Philippines tour, please? Please? Please? ",1961183530,2009-05-29 09:06:37,52,6,erkagarcia
@tommcfly Please don't forget french fans ! We are HERE ! ,1961191747,2009-05-29 09:07:21,58,11,N_adege
@tommcfly Do a tour in the Philippines sometime.  A lot of fans here would really love that!,1961213958,2009-05-29 09:09:24,92,17,erkagarcia
"@tommcfly @dougiemcfly broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it ",1961221791,2009-05-29 09:10:08,134,22,brufnascimento
@tommcfly I don't know what to write anymore! My mind must be tired. It's past midnight here already. Do a tour in the Philippines? ,1961246776,2009-05-29 09:12:25,132,24,erkagarcia
"@tommcfly Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets  Philippines tour, please? ",1961278370,2009-05-29 09:15:19,135,23,erkagarcia
"@tommcfly My eyes are starting to hurt! It's getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom? ",1961287800,2009-05-29 09:16:12,134,22,erkagarcia
"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!",1961431402,2009-05-29 09:29:35,137,19,erkagarcia
@tommcfly I'm starting to get really dizzy. Do a tour in the Philippines?  So we'd feel the bliss of knowing our efforts were worth it!,1961475223,2009-05-29 09:33:36,135,25,erkagarcia
"@tommcfly Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!",1961481653,2009-05-29 09:34:12,138,31,nataliacheib
"@tommcfly I'm running out of things to say, and I'm starting to think you'll hate me for flooding your inbox with &quot;Philippines tour?&quot; ",1961501155,2009-05-29 09:35:59,144,23,erkagarcia
"@tommcfly Toooooom! Do a tour in the Philippines, pleeease?  I'm risking my health to get your reply. Haha!",1961570469,2009-05-29 09:42:28,107,18,erkagarcia
@tommcfly Have you guys heard about the flu that's been going around? Swine Flu? Hope you guys are safe  There've been deaths already. :-S,1961689749,2009-05-29 09:53:40,138,24,erkagarcia
"@tommcfly I really hope you see my tweets. Sent you so much, I swear. Do a tour in the Philippines, please?  *prays*",1961767865,2009-05-29 10:00:51,116,22,erkagarcia
@tommcfly sweet .. Englands becoming lamer and lamer since you guys left ,1962016973,2009-05-29 10:23:40,73,12,KellyLouiseee
@tommcfly  and you only respond to ddlovato that is not your fan ,1962653785,2009-05-29 11:24:04,65,12,barbaraaragao
"@tommcfly helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI xx",1962994658,2009-05-29 12:02:35,136,26,sophielovemcfly
@tommcfly tom do u have plans to germany?  answer this for ur germany fas,1963049093,2009-05-29 12:07:29,73,14,Jessomething
"@tommcfly i miss so much the old animations... i really loved Hercules, from Disney. haha by the way, awesome show yesterday, guys.  Xx",1963065130,2009-05-29 12:08:57,135,23,vanivasconcelos
"@tommcfly (2) in commentary @flahmanow , I was with her, was sad, very sad ",1963165023,2009-05-29 12:18:12,75,14,hiiamtamara
@tommcfly Tom are the MITO tour dvd's still being made cos no where seem to be stealing them and i really want a copy ,1963211575,2009-05-29 12:22:38,118,24,Sabrina1989
@tommcfly apparently were not as good as the Brazillians tho' ,1963348647,2009-05-29 12:35:17,62,10,JackieB1965
i can't find my woody and buzz toys  but i've got my bullseye teddy! @tommcfly do you have toy story toys? 8-),1963474910,2009-05-29 12:46:43,110,22,jennypoynter
"@tommcfly tweet me, have a convo i will tell you whats happening in BGT!did you watch the final of lost? i was like noo dont end it there ",1963498244,2009-05-29 12:48:52,138,28,taylormcfly
"@tommcfly maybe you could go outside to meet some fans?  im not even from sao paulo, im from rio, but.. idk, just saying :/",1963502110,2009-05-29 12:49:13,123,24,gabiib
"@tommcfly say hi to me, i'm depressed cause i cant see you ",1963518981,2009-05-29 12:50:44,59,12,rosanakarla
"@tommcfly you and the guys should come down here, we are fucking freezing out here! ",1963565183,2009-05-29 12:55:00,84,15,deiapoynter
@tommcfly why you will so little time in rio de janeiro? forgive babelfish! ,1963569465,2009-05-29 12:55:24,76,13,taliits
@tommcfly say a hi to me tom  please please,1963596370,2009-05-29 12:57:54,43,9,ladansefinie
"@tommcfly hey tom, i'm happy that you're enjoying brazil, but i'm sad cuz i'm not goin to see you in your show ",1963599538,2009-05-29 12:58:12,111,22,Mariiniinhaa
@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring ,1963606061,2009-05-29 12:58:47,115,21,letgotoosoon
@tommcfly do you remember my spok-5? ,1963648518,2009-05-29 13:02:31,37,6,nicolydossantos
"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins...",1963704457,2009-05-29 13:07:23,101,22,anaaliiice
@tommcfly Why do you not respond me? ,1963814520,2009-05-29 13:17:24,37,7,jubs4
@tommcfly wishing i could be in sï¿½o paulo for the show  but fortunately i went to the brasilia one! haha,1963987898,2009-05-29 13:33:13,106,20,lucianatavares
@tommcfly can't you write a song without your guitar? i thought you could  look for something to do!,1963995822,2009-05-29 13:33:57,100,18,babilorentz
@tommcfly i can't believe that you guys are gonna stay just one day here in Rio de Janeiro again ,1964008953,2009-05-29 13:35:10,97,19,p_juliana
@tommcfly i hate feeling like this ,1964009223,2009-05-29 13:35:11,35,6,leeeeh_
@tommcfly aww bless  haha your cute Tom,1964015233,2009-05-29 13:35:43,39,7,taylormcfly
@tommcfly How dare you apologize to the UK for being gone for a while but don't apologize to america for never touring here at all!!! ,1964951155,2009-05-29 15:04:46,134,25,falltimejonas
"@tommcfly &gt;&gt;i donï¿½t live in UK, so I canï¿½t say what i think... ",1965369734,2009-05-29 15:48:00,73,13,NatiDambros
"@tommcfly Tom, get ready, here in Porto Alegre is really cold ",1965543260,2009-05-29 16:06:19,62,11,vickyclarck
"wish i could be in via funchal  yesterday, @tommcfly, @Dannymcfly, @dougiemcfly, @mcflyharry were PERFECT, the best day in my life XX",1966252257,2009-05-29 17:25:01,133,21,hannaahayek
"@tommcfly I wish I was there, again ",1967285577,2009-05-29 19:18:05,36,7,bah182
@tommcfly hope you guys come back soon!! ohh I wanted soo bad to go to that soow! can't believe I missed it!!  but happy you guys enjoyed!,1967329832,2009-05-29 19:23:01,138,27,Lu_Lou
"@tommcfly only of thinking that lost that show :/    I will still see you , I believe  ;)",1967350170,2009-05-29 19:25:12,89,18,jess_zl
"@tommcfly I want go to your concert next tour in Brazil, I'm depressed that will not see you this year ",1967357305,2009-05-29 19:25:59,103,20,meeemartin
@tommcfly HELP I CANT SLEEP!not even listening to all the &quot;silent&quot; songs from McFly &amp; busted help  I tried to sleep for 4 hours,1967693285,2009-05-29 20:02:46,141,24,LushLindsaay
@tommcfly the followers isn't enought? ,1967693431,2009-05-29 20:02:47,39,5,luizamansur
@tommcfly i couldnt go to the conceeeeeert  how it was??,1967699219,2009-05-29 20:03:23,56,10,leeschubert
@tommcfly HELP I CANT SLEEP!Not even listening to all the &quot;silent&quot; songs from McFly &amp; busted help  I tried to sleep for 4 hours =[,1967699366,2009-05-29 20:03:24,144,25,LushLindsaay
